Timestamp,Vehicle_Count
2022-02-25 10-53-14,5
2022-02-25 10-56-14,9
2022-02-25 10-59-54,6
2022-02-25 11-09-34,9
2022-02-25 11-11-14,11
2022-02-25 11-16-35,7
2022-02-25 11-23-15,12
2022-02-25 11-26-15,4
2022-02-25 11-29-55,6
2022-02-25 11-41-55,9
2022-02-25 11-45-36,9
2022-02-25 11-50-16,7
2022-02-25 12-00-36,11
2022-02-25 12-07-36,6
2022-02-25 12-11-16,3
2022-02-25 12-17-36,7
